amount,category,date,name,newBalance,previousBalance,reference,timeDiff,dayOfWeek
7,N/A,N/A,N/A,984,991,N/A,8,2
35,N/A,N/A,N/A,949,984,N/A,12,6
39,N/A,N/A,N/A,910,949,N/A,17,5
8,N/A,N/A,N/A,902,910,N/A,21,3
7,N/A,N/A,N/A,895,902,N/A,25,1
27,N/A,N/A,N/A,868,895,N/A,28,4
7,N/A,N/A,N/A,861,868,N/A,32,2
25,N/A,N/A,N/A,836,861,N/A,36,6
7,N/A,N/A,N/A,829,836,N/A,42,0
13,N/A,N/A,N/A,816,829,N/A,46,4
9,N/A,N/A,N/A,807,816,N/A,49,1
41,N/A,N/A,N/A,766,807,N/A,54,6
25,N/A,N/A,N/A,741,766,N/A,58,4
9,N/A,N/A,N/A,732,741,N/A,62,2
8,N/A,N/A,N/A,724,732,N/A,67,1
6,N/A,N/A,N/A,718,724,N/A,73,1
25,N/A,N/A,N/A,693,718,N/A,77,5
34,N/A,N/A,N/A,659,693,N/A,83,5
43,N/A,N/A,N/A,616,659,N/A,89,5
8,N/A,N/A,N/A,608,616,N/A,92,2
48,N/A,N/A,N/A,560,608,N/A,95,5
7,N/A,N/A,N/A,553,560,N/A,99,3
7,N/A,N/A,N/A,546,553,N/A,103,1
26,N/A,N/A,N/A,520,546,N/A,107,5
9,N/A,N/A,N/A,511,520,N/A,111,3
41,N/A,N/A,N/A,470,511,N/A,114,6
5,N/A,N/A,N/A,465,470,N/A,120,0
35,N/A,N/A,N/A,430,465,N/A,125,5
36,N/A,N/A,N/A,394,430,N/A,131,5
11,N/A,N/A,N/A,1052,1063,N/A,5,2
49,N/A,N/A,N/A,1003,1052,N/A,8,5
7,N/A,N/A,N/A,996,1003,N/A,11,2
7,N/A,N/A,N/A,989,996,N/A,17,2
37,N/A,N/A,N/A,952,989,N/A,20,5
45,N/A,N/A,N/A,907,952,N/A,26,5
8,N/A,N/A,N/A,899,907,N/A,29,2
9,N/A,N/A,N/A,890,899,N/A,34,1
9,N/A,N/A,N/A,881,890,N/A,40,1
44,N/A,N/A,N/A,837,881,N/A,44,5
25,N/A,N/A,N/A,812,837,N/A,50,5
9,N/A,N/A,N/A,803,812,N/A,53,2
43,N/A,N/A,N/A,760,803,N/A,56,5
9,N/A,N/A,N/A,751,760,N/A,59,2
33,N/A,N/A,N/A,718,751,N/A,62,5
30,N/A,N/A,N/A,688,718,N/A,68,5
9,N/A,N/A,N/A,679,688,N/A,71,2
32,N/A,N/A,N/A,647,679,N/A,74,5
11,N/A,N/A,N/A,636,647,N/A,78,3
9,N/A,N/A,N/A,627,636,N/A,84,3
11,N/A,N/A,N/A,616,627,N/A,89,2
34,N/A,N/A,N/A,582,616,N/A,93,6
28,N/A,N/A,N/A,554,582,N/A,97,4
22,N/A,N/A,N/A,532,554,N/A,103,4
5,N/A,N/A,N/A,527,532,N/A,106,1
39,N/A,N/A,N/A,488,527,N/A,111,6
6,N/A,N/A,N/A,482,488,N/A,117,0
39,N/A,N/A,N/A,443,482,N/A,123,6
31,N/A,N/A,N/A,412,443,N/A,128,5
9,N/A,N/A,N/A,403,412,N/A,131,2
36,N/A,N/A,N/A,1203,1239,N/A,3,6
8,N/A,N/A,N/A,1195,1203,N/A,6,3
8,N/A,N/A,N/A,1187,1195,N/A,11,2
26,N/A,N/A,N/A,1161,1187,N/A,15,6
10,N/A,N/A,N/A,1151,1161,N/A,18,3
9,N/A,N/A,N/A,1142,1151,N/A,23,2
30,N/A,N/A,N/A,1112,1142,N/A,26,5
29,N/A,N/A,N/A,1083,1112,N/A,31,4
27,N/A,N/A,N/A,1056,1083,N/A,37,4
17,N/A,N/A,N/A,1039,1056,N/A,43,4
19,N/A,N/A,N/A,1020,1039,N/A,49,4
9,N/A,N/A,N/A,1011,1020,N/A,53,2
8,N/A,N/A,N/A,1003,1011,N/A,59,2
5,N/A,N/A,N/A,998,1003,N/A,64,1
35,N/A,N/A,N/A,963,998,N/A,69,6
14,N/A,N/A,N/A,949,963,N/A,73,4
7,N/A,N/A,N/A,942,949,N/A,76,1
49,N/A,N/A,N/A,893,942,N/A,81,6
16,N/A,N/A,N/A,877,893,N/A,85,4
7,N/A,N/A,N/A,870,877,N/A,88,1
5,N/A,N/A,N/A,865,870,N/A,94,1
10,N/A,N/A,N/A,855,865,N/A,97,4
11,N/A,N/A,N/A,844,855,N/A,103,4
11,N/A,N/A,N/A,833,844,N/A,108,3
25,N/A,N/A,N/A,808,833,N/A,111,6
40,N/A,N/A,N/A,768,808,N/A,116,5
10,N/A,N/A,N/A,758,768,N/A,120,3
7,N/A,N/A,N/A,751,758,N/A,125,2
27,N/A,N/A,N/A,724,751,N/A,129,6
28,N/A,N/A,N/A,696,724,N/A,134,5
46,N/A,N/A,N/A,947,993,N/A,5,6
23,N/A,N/A,N/A,924,947,N/A,9,4
10,N/A,N/A,N/A,914,924,N/A,13,2
36,N/A,N/A,N/A,878,914,N/A,17,6
13,N/A,N/A,N/A,865,878,N/A,21,4
9,N/A,N/A,N/A,856,865,N/A,25,2
33,N/A,N/A,N/A,823,856,N/A,28,5
25,N/A,N/A,N/A,798,823,N/A,33,4
23,N/A,N/A,N/A,775,798,N/A,39,4
12,N/A,N/A,N/A,763,775,N/A,45,4
9,N/A,N/A,N/A,754,763,N/A,48,1
5,N/A,N/A,N/A,749,754,N/A,54,1
39,N/A,N/A,N/A,710,749,N/A,59,6
9,N/A,N/A,N/A,701,710,N/A,62,3
7,N/A,N/A,N/A,694,701,N/A,68,3
39,N/A,N/A,N/A,655,694,N/A,71,6
46,N/A,N/A,N/A,609,655,N/A,76,5
33,N/A,N/A,N/A,576,609,N/A,82,5
9,N/A,N/A,N/A,567,576,N/A,86,3
26,N/A,N/A,N/A,541,567,N/A,89,6
9,N/A,N/A,N/A,532,541,N/A,92,3
11,N/A,N/A,N/A,521,532,N/A,97,2
7,N/A,N/A,N/A,514,521,N/A,103,2
41,N/A,N/A,N/A,473,514,N/A,106,5
7,N/A,N/A,N/A,466,473,N/A,109,2
40,N/A,N/A,N/A,426,466,N/A,113,6
5,N/A,N/A,N/A,421,426,N/A,119,0
10,N/A,N/A,N/A,411,421,N/A,122,3
9,N/A,N/A,N/A,402,411,N/A,127,2
7,N/A,N/A,N/A,395,402,N/A,132,1
17,N/A,N/A,N/A,462,479,N/A,4,4
19,N/A,N/A,N/A,443,462,N/A,10,4
7,N/A,N/A,N/A,436,443,N/A,15,3
45,N/A,N/A,N/A,391,436,N/A,18,6
19,N/A,N/A,N/A,372,391,N/A,22,4
7,N/A,N/A,N/A,365,372,N/A,27,3
8,N/A,N/A,N/A,357,365,N/A,33,3
6,N/A,N/A,N/A,351,357,N/A,37,1
12,N/A,N/A,N/A,339,351,N/A,40,4
9,N/A,N/A,N/A,330,339,N/A,44,2
34,N/A,N/A,N/A,296,330,N/A,48,6
6,N/A,N/A,N/A,290,296,N/A,54,0
8,N/A,N/A,N/A,282,290,N/A,57,3
11,N/A,N/A,N/A,271,282,N/A,62,2
7,N/A,N/A,N/A,264,271,N/A,68,2
5,N/A,N/A,N/A,259,264,N/A,73,1
36,N/A,N/A,N/A,223,259,N/A,77,5
41,N/A,N/A,N/A,182,223,N/A,83,5
17,N/A,N/A,N/A,165,182,N/A,88,4
18,N/A,N/A,N/A,147,165,N/A,94,4
8,N/A,N/A,N/A,139,147,N/A,97,1
6,N/A,N/A,N/A,133,139,N/A,103,1
18,N/A,N/A,N/A,115,133,N/A,106,4
6,N/A,N/A,N/A,109,115,N/A,109,1
6,N/A,N/A,N/A,103,109,N/A,115,1
33,N/A,N/A,N/A,70,103,N/A,119,5
40,N/A,N/A,N/A,30,70,N/A,125,5
11,N/A,N/A,N/A,19,30,N/A,129,3
30,N/A,N/A,N/A,-11,19,N/A,132,6
9,N/A,N/A,N/A,1863,1872,N/A,4,2
7,N/A,N/A,N/A,1856,1863,N/A,10,2
10,N/A,N/A,N/A,1846,1856,N/A,16,2
10,N/A,N/A,N/A,1836,1846,N/A,22,2
9,N/A,N/A,N/A,1827,1836,N/A,27,1
28,N/A,N/A,N/A,1799,1827,N/A,31,5
9,N/A,N/A,N/A,1790,1799,N/A,35,3
10,N/A,N/A,N/A,1780,1790,N/A,40,2
7,N/A,N/A,N/A,1773,1780,N/A,45,1
7,N/A,N/A,N/A,1766,1773,N/A,51,1
6,N/A,N/A,N/A,1760,1766,N/A,57,1
22,N/A,N/A,N/A,1738,1760,N/A,60,4
7,N/A,N/A,N/A,1731,1738,N/A,65,3
43,N/A,N/A,N/A,1688,1731,N/A,68,6
29,N/A,N/A,N/A,1659,1688,N/A,72,4
7,N/A,N/A,N/A,1652,1659,N/A,77,3
8,N/A,N/A,N/A,1644,1652,N/A,83,3
7,N/A,N/A,N/A,1637,1644,N/A,89,3
38,N/A,N/A,N/A,1599,1637,N/A,92,6
30,N/A,N/A,N/A,1569,1599,N/A,97,5
9,N/A,N/A,N/A,1560,1569,N/A,101,3
26,N/A,N/A,N/A,1534,1560,N/A,104,6
8,N/A,N/A,N/A,1526,1534,N/A,107,3
8,N/A,N/A,N/A,1518,1526,N/A,113,3
35,N/A,N/A,N/A,1483,1518,N/A,116,6
8,N/A,N/A,N/A,1475,1483,N/A,122,0
31,N/A,N/A,N/A,1444,1475,N/A,128,6
13,N/A,N/A,N/A,1431,1444,N/A,132,4
9,N/A,N/A,N/A,1422,1431,N/A,136,2
7,N/A,N/A,N/A,1415,1422,N/A,141,1
32,N/A,N/A,N/A,951,983,N/A,3,6
26,N/A,N/A,N/A,925,951,N/A,8,5
23,N/A,N/A,N/A,902,925,N/A,13,4
10,N/A,N/A,N/A,892,902,N/A,17,2
7,N/A,N/A,N/A,885,892,N/A,22,1
21,N/A,N/A,N/A,864,885,N/A,25,4
15,N/A,N/A,N/A,849,864,N/A,31,4
10,N/A,N/A,N/A,839,849,N/A,35,2
39,N/A,N/A,N/A,800,839,N/A,39,6
48,N/A,N/A,N/A,752,800,N/A,44,5
7,N/A,N/A,N/A,745,752,N/A,48,3
10,N/A,N/A,N/A,735,745,N/A,53,2
6,N/A,N/A,N/A,729,735,N/A,58,1
8,N/A,N/A,N/A,721,729,N/A,64,1
18,N/A,N/A,N/A,703,721,N/A,67,4
29,N/A,N/A,N/A,674,703,N/A,73,4
28,N/A,N/A,N/A,646,674,N/A,79,4
11,N/A,N/A,N/A,635,646,N/A,83,2
5,N/A,N/A,N/A,630,635,N/A,88,1
29,N/A,N/A,N/A,601,630,N/A,93,6
6,N/A,N/A,N/A,595,601,N/A,99,0
8,N/A,N/A,N/A,587,595,N/A,102,3
7,N/A,N/A,N/A,580,587,N/A,107,2
9,N/A,N/A,N/A,571,580,N/A,113,2
10,N/A,N/A,N/A,561,571,N/A,119,2
8,N/A,N/A,N/A,553,561,N/A,125,2
39,N/A,N/A,N/A,514,553,N/A,128,5
8,N/A,N/A,N/A,506,514,N/A,131,2
26,N/A,N/A,N/A,480,506,N/A,134,5
7,N/A,N/A,N/A,473,480,N/A,138,3
28,N/A,N/A,N/A,860,888,N/A,4,4
23,N/A,N/A,N/A,837,860,N/A,10,4
11,N/A,N/A,N/A,826,837,N/A,15,3
7,N/A,N/A,N/A,819,826,N/A,19,1
43,N/A,N/A,N/A,776,819,N/A,23,5
41,N/A,N/A,N/A,735,776,N/A,29,5
29,N/A,N/A,N/A,706,735,N/A,34,4
18,N/A,N/A,N/A,688,706,N/A,40,4
9,N/A,N/A,N/A,679,688,N/A,43,1
37,N/A,N/A,N/A,642,679,N/A,47,5
7,N/A,N/A,N/A,635,642,N/A,51,3
8,N/A,N/A,N/A,627,635,N/A,55,1
48,N/A,N/A,N/A,579,627,N/A,60,6
45,N/A,N/A,N/A,534,579,N/A,65,5
10,N/A,N/A,N/A,524,534,N/A,68,2
10,N/A,N/A,N/A,514,524,N/A,74,2
11,N/A,N/A,N/A,503,514,N/A,80,2
9,N/A,N/A,N/A,494,503,N/A,86,2
9,N/A,N/A,N/A,485,494,N/A,91,1
5,N/A,N/A,N/A,480,485,N/A,97,1
15,N/A,N/A,N/A,465,480,N/A,100,4
8,N/A,N/A,N/A,457,465,N/A,104,2
5,N/A,N/A,N/A,452,457,N/A,109,1
39,N/A,N/A,N/A,413,452,N/A,113,5
45,N/A,N/A,N/A,368,413,N/A,119,5
10,N/A,N/A,N/A,358,368,N/A,122,2
7,N/A,N/A,N/A,351,358,N/A,128,2
6,N/A,N/A,N/A,345,351,N/A,133,1
33,N/A,N/A,N/A,312,345,N/A,137,5
11,N/A,N/A,N/A,301,312,N/A,140,2
30,N/A,N/A,N/A,1153,1183,N/A,5,5
11,N/A,N/A,N/A,1142,1153,N/A,9,3
9,N/A,N/A,N/A,1133,1142,N/A,15,3
10,N/A,N/A,N/A,1123,1133,N/A,21,3
11,N/A,N/A,N/A,1112,1123,N/A,27,3
10,N/A,N/A,N/A,1102,1112,N/A,33,3
7,N/A,N/A,N/A,1095,1102,N/A,37,1
6,N/A,N/A,N/A,1089,1095,N/A,43,1
17,N/A,N/A,N/A,1072,1089,N/A,46,4
10,N/A,N/A,N/A,1062,1072,N/A,50,2
7,N/A,N/A,N/A,1055,1062,N/A,56,2
8,N/A,N/A,N/A,1047,1055,N/A,61,1
27,N/A,N/A,N/A,1020,1047,N/A,66,6
10,N/A,N/A,N/A,1010,1020,N/A,69,3
31,N/A,N/A,N/A,979,1010,N/A,72,6
25,N/A,N/A,N/A,954,979,N/A,76,4
6,N/A,N/A,N/A,948,954,N/A,79,1
16,N/A,N/A,N/A,932,948,N/A,82,4
22,N/A,N/A,N/A,910,932,N/A,88,4
12,N/A,N/A,N/A,898,910,N/A,94,4
25,N/A,N/A,N/A,873,898,N/A,100,4
8,N/A,N/A,N/A,865,873,N/A,103,1
31,N/A,N/A,N/A,834,865,N/A,107,5
15,N/A,N/A,N/A,819,834,N/A,112,4
11,N/A,N/A,N/A,808,819,N/A,117,3
8,N/A,N/A,N/A,800,808,N/A,121,1
27,N/A,N/A,N/A,773,800,N/A,124,4
10,N/A,N/A,N/A,763,773,N/A,130,4
9,N/A,N/A,N/A,754,763,N/A,134,2
5,N/A,N/A,N/A,749,754,N/A,139,1
8,N/A,N/A,N/A,1420,1428,N/A,6,1
17,N/A,N/A,N/A,1403,1420,N/A,9,4
16,N/A,N/A,N/A,1387,1403,N/A,15,4
16,N/A,N/A,N/A,1371,1387,N/A,21,4
11,N/A,N/A,N/A,1360,1371,N/A,26,3
10,N/A,N/A,N/A,1350,1360,N/A,31,2
43,N/A,N/A,N/A,1307,1350,N/A,35,6
6,N/A,N/A,N/A,1301,1307,N/A,41,0
16,N/A,N/A,N/A,1285,1301,N/A,45,4
7,N/A,N/A,N/A,1278,1285,N/A,48,1
5,N/A,N/A,N/A,1273,1278,N/A,54,1
8,N/A,N/A,N/A,1265,1273,N/A,60,1
25,N/A,N/A,N/A,1240,1265,N/A,63,4
11,N/A,N/A,N/A,1229,1240,N/A,69,4
9,N/A,N/A,N/A,1220,1229,N/A,72,1
25,N/A,N/A,N/A,1195,1220,N/A,77,6
20,N/A,N/A,N/A,1175,1195,N/A,81,4
7,N/A,N/A,N/A,1168,1175,N/A,86,3
11,N/A,N/A,N/A,1157,1168,N/A,91,2
49,N/A,N/A,N/A,1108,1157,N/A,95,6
14,N/A,N/A,N/A,1094,1108,N/A,99,4
7,N/A,N/A,N/A,1087,1094,N/A,104,3
11,N/A,N/A,N/A,1076,1087,N/A,109,2
48,N/A,N/A,N/A,1028,1076,N/A,113,6
7,N/A,N/A,N/A,1021,1028,N/A,119,0
7,N/A,N/A,N/A,1014,1021,N/A,122,3
8,N/A,N/A,N/A,1006,1014,N/A,127,2
8,N/A,N/A,N/A,998,1006,N/A,133,2
7,N/A,N/A,N/A,991,998,N/A,139,2
9,N/A,N/A,N/A,982,991,N/A,145,2
29,N/A,N/A,N/A,450,479,N/A,5,4
6,N/A,N/A,N/A,444,450,N/A,8,1
46,N/A,N/A,N/A,398,444,N/A,12,5
11,N/A,N/A,N/A,387,398,N/A,15,2
5,N/A,N/A,N/A,382,387,N/A,20,1
46,N/A,N/A,N/A,336,382,N/A,24,5
23,N/A,N/A,N/A,313,336,N/A,29,4
17,N/A,N/A,N/A,296,313,N/A,35,4
6,N/A,N/A,N/A,290,296,N/A,38,1
7,N/A,N/A,N/A,283,290,N/A,44,1
7,N/A,N/A,N/A,276,283,N/A,50,1
26,N/A,N/A,N/A,250,276,N/A,53,4
7,N/A,N/A,N/A,243,250,N/A,56,1
36,N/A,N/A,N/A,207,243,N/A,61,6
18,N/A,N/A,N/A,189,207,N/A,65,4
24,N/A,N/A,N/A,165,189,N/A,71,4
7,N/A,N/A,N/A,158,165,N/A,75,2
45,N/A,N/A,N/A,113,158,N/A,78,5
11,N/A,N/A,N/A,102,113,N/A,81,2
5,N/A,N/A,N/A,97,102,N/A,86,1
35,N/A,N/A,N/A,62,97,N/A,91,6
8,N/A,N/A,N/A,54,62,N/A,97,0
11,N/A,N/A,N/A,43,54,N/A,100,3
6,N/A,N/A,N/A,37,43,N/A,104,1
8,N/A,N/A,N/A,29,37,N/A,110,1
8,N/A,N/A,N/A,21,29,N/A,116,1
9,N/A,N/A,N/A,12,21,N/A,122,1
12,N/A,N/A,N/A,0,12,N/A,125,4
38,N/A,N/A,N/A,1829,1867,N/A,5,6
8,N/A,N/A,N/A,1821,1829,N/A,11,0
29,N/A,N/A,N/A,1792,1821,N/A,16,5
11,N/A,N/A,N/A,1781,1792,N/A,19,2
10,N/A,N/A,N/A,1771,1781,N/A,25,2
9,N/A,N/A,N/A,1762,1771,N/A,30,1
6,N/A,N/A,N/A,1756,1762,N/A,36,1
24,N/A,N/A,N/A,1732,1756,N/A,39,4
10,N/A,N/A,N/A,1722,1732,N/A,43,2
48,N/A,N/A,N/A,1674,1722,N/A,47,6
10,N/A,N/A,N/A,1664,1674,N/A,50,3
8,N/A,N/A,N/A,1656,1664,N/A,55,2
46,N/A,N/A,N/A,1610,1656,N/A,59,6
8,N/A,N/A,N/A,1602,1610,N/A,65,0
45,N/A,N/A,N/A,1557,1602,N/A,70,5
11,N/A,N/A,N/A,1546,1557,N/A,74,3
47,N/A,N/A,N/A,1499,1546,N/A,77,6
6,N/A,N/A,N/A,1493,1499,N/A,83,0
11,N/A,N/A,N/A,1482,1493,N/A,87,4
5,N/A,N/A,N/A,1477,1482,N/A,90,1
30,N/A,N/A,N/A,1447,1477,N/A,94,5
22,N/A,N/A,N/A,1425,1447,N/A,99,4
15,N/A,N/A,N/A,1410,1425,N/A,105,4
6,N/A,N/A,N/A,1404,1410,N/A,108,1
42,N/A,N/A,N/A,1362,1404,N/A,113,6
21,N/A,N/A,N/A,1341,1362,N/A,117,4
11,N/A,N/A,N/A,1330,1341,N/A,122,3
10,N/A,N/A,N/A,1320,1330,N/A,128,3
7,N/A,N/A,N/A,1313,1320,N/A,133,2
7,N/A,N/A,N/A,1306,1313,N/A,139,2
8,N/A,N/A,N/A,1430,1438,N/A,4,2
7,N/A,N/A,N/A,1423,1430,N/A,10,2
10,N/A,N/A,N/A,1413,1423,N/A,16,2
29,N/A,N/A,N/A,1384,1413,N/A,19,5
9,N/A,N/A,N/A,1375,1384,N/A,22,2
35,N/A,N/A,N/A,1340,1375,N/A,25,5
23,N/A,N/A,N/A,1317,1340,N/A,30,4
11,N/A,N/A,N/A,1306,1317,N/A,35,3
10,N/A,N/A,N/A,1296,1306,N/A,41,3
11,N/A,N/A,N/A,1285,1296,N/A,46,2
11,N/A,N/A,N/A,1274,1285,N/A,52,2
6,N/A,N/A,N/A,1268,1274,N/A,57,1
9,N/A,N/A,N/A,1259,1268,N/A,63,1
44,N/A,N/A,N/A,1215,1259,N/A,67,5
7,N/A,N/A,N/A,1208,1215,N/A,70,2
7,N/A,N/A,N/A,1201,1208,N/A,75,1
10,N/A,N/A,N/A,1191,1201,N/A,78,4
16,N/A,N/A,N/A,1175,1191,N/A,84,4
8,N/A,N/A,N/A,1167,1175,N/A,89,3
46,N/A,N/A,N/A,1121,1167,N/A,92,6
36,N/A,N/A,N/A,1085,1121,N/A,97,5
10,N/A,N/A,N/A,1075,1085,N/A,100,2
9,N/A,N/A,N/A,1066,1075,N/A,105,1
5,N/A,N/A,N/A,1061,1066,N/A,111,1
29,N/A,N/A,N/A,1032,1061,N/A,115,5
9,N/A,N/A,N/A,1023,1032,N/A,119,3
8,N/A,N/A,N/A,1015,1023,N/A,125,3
36,N/A,N/A,N/A,979,1015,N/A,128,6
19,N/A,N/A,N/A,960,979,N/A,132,4
8,N/A,N/A,N/A,952,960,N/A,137,3
35,N/A,N/A,N/A,1845,1880,N/A,3,5
7,N/A,N/A,N/A,1838,1845,N/A,6,2
38,N/A,N/A,N/A,1800,1838,N/A,10,6
10,N/A,N/A,N/A,1790,1800,N/A,13,3
6,N/A,N/A,N/A,1784,1790,N/A,17,1
19,N/A,N/A,N/A,1765,1784,N/A,20,4
17,N/A,N/A,N/A,1748,1765,N/A,26,4
5,N/A,N/A,N/A,1743,1748,N/A,29,1
47,N/A,N/A,N/A,1696,1743,N/A,33,5
21,N/A,N/A,N/A,1675,1696,N/A,38,4
10,N/A,N/A,N/A,1665,1675,N/A,44,4
8,N/A,N/A,N/A,1657,1665,N/A,47,1
38,N/A,N/A,N/A,1619,1657,N/A,52,6
9,N/A,N/A,N/A,1610,1619,N/A,55,3
10,N/A,N/A,N/A,1600,1610,N/A,60,2
9,N/A,N/A,N/A,1591,1600,N/A,66,2
9,N/A,N/A,N/A,1582,1591,N/A,72,2
8,N/A,N/A,N/A,1574,1582,N/A,78,2
41,N/A,N/A,N/A,1533,1574,N/A,81,5
45,N/A,N/A,N/A,1488,1533,N/A,87,5
42,N/A,N/A,N/A,1446,1488,N/A,93,5
40,N/A,N/A,N/A,1406,1446,N/A,99,5
9,N/A,N/A,N/A,1397,1406,N/A,102,2
26,N/A,N/A,N/A,1371,1397,N/A,106,6
6,N/A,N/A,N/A,1365,1371,N/A,112,0
8,N/A,N/A,N/A,1357,1365,N/A,115,3
7,N/A,N/A,N/A,1350,1357,N/A,121,3
9,N/A,N/A,N/A,1341,1350,N/A,126,2
9,N/A,N/A,N/A,1332,1341,N/A,131,1
18,N/A,N/A,N/A,1314,1332,N/A,134,4
26,N/A,N/A,N/A,374,400,N/A,5,4
9,N/A,N/A,N/A,365,374,N/A,10,3
11,N/A,N/A,N/A,354,365,N/A,15,2
6,N/A,N/A,N/A,348,354,N/A,20,1
6,N/A,N/A,N/A,342,348,N/A,26,1
14,N/A,N/A,N/A,328,342,N/A,29,4
7,N/A,N/A,N/A,321,328,N/A,33,2
5,N/A,N/A,N/A,316,321,N/A,38,1
43,N/A,N/A,N/A,273,316,N/A,43,6
28,N/A,N/A,N/A,245,273,N/A,48,5
31,N/A,N/A,N/A,214,245,N/A,54,5
11,N/A,N/A,N/A,203,214,N/A,59,4
9,N/A,N/A,N/A,194,203,N/A,64,3
7,N/A,N/A,N/A,187,194,N/A,68,1
30,N/A,N/A,N/A,157,187,N/A,72,5
11,N/A,N/A,N/A,146,157,N/A,76,3
7,N/A,N/A,N/A,139,146,N/A,81,2
49,N/A,N/A,N/A,90,139,N/A,84,5
21,N/A,N/A,N/A,69,90,N/A,89,4
5,N/A,N/A,N/A,64,69,N/A,92,1
32,N/A,N/A,N/A,32,64,N/A,97,6
12,N/A,N/A,N/A,20,32,N/A,101,4
16,N/A,N/A,N/A,4,20,N/A,107,4
25,N/A,N/A,N/A,-21,4,N/A,113,4
26,N/A,N/A,N/A,274,300,N/A,4,6
45,N/A,N/A,N/A,229,274,N/A,9,5
10,N/A,N/A,N/A,219,229,N/A,12,2
11,N/A,N/A,N/A,208,219,N/A,18,2
7,N/A,N/A,N/A,201,208,N/A,23,1
5,N/A,N/A,N/A,196,201,N/A,29,1
20,N/A,N/A,N/A,176,196,N/A,32,4
5,N/A,N/A,N/A,171,176,N/A,35,1
26,N/A,N/A,N/A,145,171,N/A,40,6
9,N/A,N/A,N/A,136,145,N/A,46,0
15,N/A,N/A,N/A,121,136,N/A,50,4
7,N/A,N/A,N/A,114,121,N/A,55,3
11,N/A,N/A,N/A,103,114,N/A,61,3
5,N/A,N/A,N/A,98,103,N/A,65,1
40,N/A,N/A,N/A,58,98,N/A,70,6
7,N/A,N/A,N/A,51,58,N/A,76,0
7,N/A,N/A,N/A,44,51,N/A,79,3
8,N/A,N/A,N/A,36,44,N/A,83,1
14,N/A,N/A,N/A,22,36,N/A,86,4
7,N/A,N/A,N/A,15,22,N/A,91,3
8,N/A,N/A,N/A,7,15,N/A,95,1
6,N/A,N/A,N/A,1,7,N/A,101,1
7,N/A,N/A,N/A,-6,1,N/A,107,1
5,N/A,N/A,N/A,829,834,N/A,6,1
24,N/A,N/A,N/A,805,829,N/A,9,4
11,N/A,N/A,N/A,794,805,N/A,13,2
43,N/A,N/A,N/A,751,794,N/A,17,6
6,N/A,N/A,N/A,745,751,N/A,23,0
34,N/A,N/A,N/A,711,745,N/A,28,5
10,N/A,N/A,N/A,701,711,N/A,32,3
7,N/A,N/A,N/A,694,701,N/A,38,3
8,N/A,N/A,N/A,686,694,N/A,44,3
30,N/A,N/A,N/A,656,686,N/A,47,6
5,N/A,N/A,N/A,651,656,N/A,53,0
25,N/A,N/A,N/A,626,651,N/A,58,5
7,N/A,N/A,N/A,619,626,N/A,61,2
10,N/A,N/A,N/A,609,619,N/A,67,2
9,N/A,N/A,N/A,600,609,N/A,73,2
8,N/A,N/A,N/A,592,600,N/A,79,2
32,N/A,N/A,N/A,560,592,N/A,82,5
36,N/A,N/A,N/A,524,560,N/A,88,5
36,N/A,N/A,N/A,488,524,N/A,94,5
21,N/A,N/A,N/A,467,488,N/A,99,4
9,N/A,N/A,N/A,458,467,N/A,104,3
9,N/A,N/A,N/A,449,458,N/A,109,2
43,N/A,N/A,N/A,406,449,N/A,113,6
22,N/A,N/A,N/A,384,406,N/A,117,4
5,N/A,N/A,N/A,379,384,N/A,120,1
42,N/A,N/A,N/A,337,379,N/A,124,5
18,N/A,N/A,N/A,319,337,N/A,129,4
10,N/A,N/A,N/A,309,319,N/A,134,3
10,N/A,N/A,N/A,299,309,N/A,140,3
8,N/A,N/A,N/A,291,299,N/A,145,2
47,N/A,N/A,N/A,912,959,N/A,3,6
8,N/A,N/A,N/A,904,912,N/A,6,3
38,N/A,N/A,N/A,866,904,N/A,9,6
48,N/A,N/A,N/A,818,866,N/A,14,5
39,N/A,N/A,N/A,779,818,N/A,20,5
9,N/A,N/A,N/A,770,779,N/A,23,2
47,N/A,N/A,N/A,723,770,N/A,27,6
8,N/A,N/A,N/A,715,723,N/A,30,3
32,N/A,N/A,N/A,683,715,N/A,33,6
15,N/A,N/A,N/A,668,683,N/A,37,4
5,N/A,N/A,N/A,663,668,N/A,40,1
29,N/A,N/A,N/A,634,663,N/A,44,5
26,N/A,N/A,N/A,608,634,N/A,49,4
7,N/A,N/A,N/A,601,608,N/A,54,3
47,N/A,N/A,N/A,554,601,N/A,57,6
25,N/A,N/A,N/A,529,554,N/A,61,4
11,N/A,N/A,N/A,518,529,N/A,66,3
7,N/A,N/A,N/A,511,518,N/A,71,2
30,N/A,N/A,N/A,481,511,N/A,75,6
8,N/A,N/A,N/A,473,481,N/A,78,3
10,N/A,N/A,N/A,463,473,N/A,84,3
32,N/A,N/A,N/A,431,463,N/A,87,6
47,N/A,N/A,N/A,384,431,N/A,92,5
10,N/A,N/A,N/A,374,384,N/A,97,4
8,N/A,N/A,N/A,366,374,N/A,100,1
41,N/A,N/A,N/A,325,366,N/A,105,6
7,N/A,N/A,N/A,318,325,N/A,111,0
47,N/A,N/A,N/A,271,318,N/A,117,6
25,N/A,N/A,N/A,246,271,N/A,122,5
32,N/A,N/A,N/A,214,246,N/A,128,5
