amount,category,date,name,newBalance,previousBalance,reference,timeDiff,dayOfWeek
35,N/A,N/A,N/A,1342,1377,N/A,123,5
17,N/A,N/A,N/A,1325,1342,N/A,126,2
14,N/A,N/A,N/A,1311,1325,N/A,132,2
23,N/A,N/A,N/A,603,626,N/A,5,4
21,N/A,N/A,N/A,582,603,N/A,10,3
18,N/A,N/A,N/A,564,582,N/A,16,3
11,N/A,N/A,N/A,553,564,N/A,20,1
42,N/A,N/A,N/A,511,553,N/A,25,6
22,N/A,N/A,N/A,489,511,N/A,28,3
12,N/A,N/A,N/A,477,489,N/A,33,2
7,N/A,N/A,N/A,470,477,N/A,38,1
28,N/A,N/A,N/A,442,470,N/A,41,4
29,N/A,N/A,N/A,413,442,N/A,47,4
10,N/A,N/A,N/A,403,413,N/A,50,1
24,N/A,N/A,N/A,379,403,N/A,53,4
8,N/A,N/A,N/A,371,379,N/A,56,1
8,N/A,N/A,N/A,363,371,N/A,62,1
26,N/A,N/A,N/A,337,363,N/A,65,4
14,N/A,N/A,N/A,323,337,N/A,69,2
11,N/A,N/A,N/A,312,323,N/A,74,1
41,N/A,N/A,N/A,271,312,N/A,79,6
32,N/A,N/A,N/A,239,271,N/A,84,5
35,N/A,N/A,N/A,204,239,N/A,90,5
12,N/A,N/A,N/A,192,204,N/A,93,2
35,N/A,N/A,N/A,157,192,N/A,96,5
18,N/A,N/A,N/A,139,157,N/A,100,3
43,N/A,N/A,N/A,96,139,N/A,103,6
25,N/A,N/A,N/A,71,96,N/A,107,4
11,N/A,N/A,N/A,60,71,N/A,110,1
31,N/A,N/A,N/A,29,60,N/A,113,4
7,N/A,N/A,N/A,22,29,N/A,116,1
14,N/A,N/A,N/A,8,22,N/A,122,1
10,N/A,N/A,N/A,-2,8,N/A,128,1
44,N/A,N/A,N/A,321,365,N/A,5,6
27,N/A,N/A,N/A,294,321,N/A,9,4
10,N/A,N/A,N/A,284,294,N/A,13,2
44,N/A,N/A,N/A,240,284,N/A,17,6
22,N/A,N/A,N/A,218,240,N/A,21,4
10,N/A,N/A,N/A,208,218,N/A,24,1
27,N/A,N/A,N/A,181,208,N/A,27,4
20,N/A,N/A,N/A,161,181,N/A,32,3
14,N/A,N/A,N/A,147,161,N/A,36,1
35,N/A,N/A,N/A,112,147,N/A,40,5
15,N/A,N/A,N/A,97,112,N/A,43,2
15,N/A,N/A,N/A,82,97,N/A,49,2
42,N/A,N/A,N/A,40,82,N/A,53,6
27,N/A,N/A,N/A,13,40,N/A,57,4
17,N/A,N/A,N/A,-4,13,N/A,61,2
22,N/A,N/A,N/A,1588,1610,N/A,4,3
41,N/A,N/A,N/A,1547,1588,N/A,7,6
8,N/A,N/A,N/A,1539,1547,N/A,13,0
32,N/A,N/A,N/A,1507,1539,N/A,17,4
22,N/A,N/A,N/A,1485,1507,N/A,22,3
18,N/A,N/A,N/A,1467,1485,N/A,28,3
11,N/A,N/A,N/A,1456,1467,N/A,33,2
15,N/A,N/A,N/A,1441,1456,N/A,39,2
33,N/A,N/A,N/A,1408,1441,N/A,42,5
27,N/A,N/A,N/A,1381,1408,N/A,47,4
29,N/A,N/A,N/A,1352,1381,N/A,53,4
28,N/A,N/A,N/A,1324,1352,N/A,59,4
11,N/A,N/A,N/A,1313,1324,N/A,63,2
41,N/A,N/A,N/A,1272,1313,N/A,67,6
33,N/A,N/A,N/A,1239,1272,N/A,72,5
35,N/A,N/A,N/A,1204,1239,N/A,78,5
30,N/A,N/A,N/A,1174,1204,N/A,83,4
23,N/A,N/A,N/A,1151,1174,N/A,89,4
11,N/A,N/A,N/A,1140,1151,N/A,93,2
43,N/A,N/A,N/A,1097,1140,N/A,97,6
6,N/A,N/A,N/A,1091,1097,N/A,103,0
19,N/A,N/A,N/A,1072,1091,N/A,106,3
22,N/A,N/A,N/A,1050,1072,N/A,112,3
43,N/A,N/A,N/A,1007,1050,N/A,115,6
38,N/A,N/A,N/A,969,1007,N/A,120,5
15,N/A,N/A,N/A,954,969,N/A,124,3
42,N/A,N/A,N/A,912,954,N/A,127,6
8,N/A,N/A,N/A,904,912,N/A,133,0
23,N/A,N/A,N/A,881,904,N/A,137,4
17,N/A,N/A,N/A,864,881,N/A,141,2
8,N/A,N/A,N/A,834,842,N/A,6,1
31,N/A,N/A,N/A,803,834,N/A,9,4
29,N/A,N/A,N/A,774,803,N/A,15,4
25,N/A,N/A,N/A,749,774,N/A,21,4
22,N/A,N/A,N/A,727,749,N/A,26,3
7,N/A,N/A,N/A,720,727,N/A,30,1
44,N/A,N/A,N/A,676,720,N/A,35,6
32,N/A,N/A,N/A,644,676,N/A,40,5
39,N/A,N/A,N/A,605,644,N/A,46,5
36,N/A,N/A,N/A,569,605,N/A,52,5
32,N/A,N/A,N/A,537,569,N/A,57,4
10,N/A,N/A,N/A,527,537,N/A,61,2
44,N/A,N/A,N/A,483,527,N/A,65,6
37,N/A,N/A,N/A,446,483,N/A,70,5
21,N/A,N/A,N/A,425,446,N/A,74,3
13,N/A,N/A,N/A,412,425,N/A,78,1
42,N/A,N/A,N/A,370,412,N/A,83,6
23,N/A,N/A,N/A,347,370,N/A,86,3
10,N/A,N/A,N/A,337,347,N/A,91,2
39,N/A,N/A,N/A,298,337,N/A,94,5
16,N/A,N/A,N/A,282,298,N/A,98,3
41,N/A,N/A,N/A,241,282,N/A,101,6
15,N/A,N/A,N/A,226,241,N/A,104,3
41,N/A,N/A,N/A,185,226,N/A,107,6
26,N/A,N/A,N/A,159,185,N/A,111,4
12,N/A,N/A,N/A,147,159,N/A,114,1
9,N/A,N/A,N/A,138,147,N/A,120,1
41,N/A,N/A,N/A,97,138,N/A,125,6
9,N/A,N/A,N/A,88,97,N/A,131,0
32,N/A,N/A,N/A,56,88,N/A,136,5
39,N/A,N/A,N/A,553,592,N/A,5,5
27,N/A,N/A,N/A,526,553,N/A,10,4
16,N/A,N/A,N/A,510,526,N/A,14,2
43,N/A,N/A,N/A,467,510,N/A,18,6
16,N/A,N/A,N/A,451,467,N/A,21,3
10,N/A,N/A,N/A,441,451,N/A,26,2
9,N/A,N/A,N/A,432,441,N/A,31,1
32,N/A,N/A,N/A,400,432,N/A,34,4
19,N/A,N/A,N/A,381,400,N/A,39,3
41,N/A,N/A,N/A,340,381,N/A,42,6
7,N/A,N/A,N/A,333,340,N/A,48,0
38,N/A,N/A,N/A,295,333,N/A,53,5
15,N/A,N/A,N/A,280,295,N/A,56,2
38,N/A,N/A,N/A,242,280,N/A,59,5
32,N/A,N/A,N/A,210,242,N/A,65,5
28,N/A,N/A,N/A,182,210,N/A,70,4
20,N/A,N/A,N/A,162,182,N/A,75,3
41,N/A,N/A,N/A,121,162,N/A,78,6
22,N/A,N/A,N/A,99,121,N/A,82,4
8,N/A,N/A,N/A,91,99,N/A,85,1
25,N/A,N/A,N/A,66,91,N/A,88,4
11,N/A,N/A,N/A,55,66,N/A,91,1
44,N/A,N/A,N/A,11,55,N/A,96,6
39,N/A,N/A,N/A,-28,11,N/A,101,5
19,N/A,N/A,N/A,1186,1205,N/A,5,3
13,N/A,N/A,N/A,1173,1186,N/A,10,2
35,N/A,N/A,N/A,1138,1173,N/A,13,5
12,N/A,N/A,N/A,1126,1138,N/A,16,2
41,N/A,N/A,N/A,1085,1126,N/A,20,6
32,N/A,N/A,N/A,1053,1085,N/A,24,4
14,N/A,N/A,N/A,1039,1053,N/A,28,2
42,N/A,N/A,N/A,997,1039,N/A,32,6
9,N/A,N/A,N/A,988,997,N/A,38,0
38,N/A,N/A,N/A,950,988,N/A,43,5
38,N/A,N/A,N/A,912,950,N/A,49,5
37,N/A,N/A,N/A,875,912,N/A,55,5
30,N/A,N/A,N/A,845,875,N/A,60,4
15,N/A,N/A,N/A,830,845,N/A,64,2
10,N/A,N/A,N/A,820,830,N/A,69,1
32,N/A,N/A,N/A,788,820,N/A,72,4
16,N/A,N/A,N/A,772,788,N/A,76,2
11,N/A,N/A,N/A,761,772,N/A,81,1
22,N/A,N/A,N/A,739,761,N/A,84,4
8,N/A,N/A,N/A,731,739,N/A,87,1
12,N/A,N/A,N/A,719,731,N/A,93,1
31,N/A,N/A,N/A,688,719,N/A,96,4
19,N/A,N/A,N/A,669,688,N/A,101,3
13,N/A,N/A,N/A,656,669,N/A,106,2
35,N/A,N/A,N/A,621,656,N/A,109,5
12,N/A,N/A,N/A,609,621,N/A,112,2
35,N/A,N/A,N/A,574,609,N/A,115,5
33,N/A,N/A,N/A,541,574,N/A,121,5
30,N/A,N/A,N/A,511,541,N/A,126,4
11,N/A,N/A,N/A,500,511,N/A,129,1
23,N/A,N/A,N/A,1575,1598,N/A,5,4
7,N/A,N/A,N/A,1568,1575,N/A,8,1
30,N/A,N/A,N/A,1538,1568,N/A,11,4
24,N/A,N/A,N/A,1514,1538,N/A,17,4
14,N/A,N/A,N/A,1500,1514,N/A,21,2
13,N/A,N/A,N/A,1487,1500,N/A,26,1
24,N/A,N/A,N/A,1463,1487,N/A,29,4
29,N/A,N/A,N/A,1434,1463,N/A,35,4
26,N/A,N/A,N/A,1408,1434,N/A,41,4
27,N/A,N/A,N/A,1381,1408,N/A,47,4
18,N/A,N/A,N/A,1363,1381,N/A,52,3
41,N/A,N/A,N/A,1322,1363,N/A,55,6
7,N/A,N/A,N/A,1315,1322,N/A,61,0
15,N/A,N/A,N/A,1300,1315,N/A,64,3
20,N/A,N/A,N/A,1280,1300,N/A,70,3
16,N/A,N/A,N/A,1264,1280,N/A,75,2
37,N/A,N/A,N/A,1227,1264,N/A,78,5
36,N/A,N/A,N/A,1191,1227,N/A,84,5
14,N/A,N/A,N/A,1177,1191,N/A,88,3
17,N/A,N/A,N/A,1160,1177,N/A,93,2
37,N/A,N/A,N/A,1123,1160,N/A,96,5
11,N/A,N/A,N/A,1112,1123,N/A,99,2
14,N/A,N/A,N/A,1098,1112,N/A,104,1
34,N/A,N/A,N/A,1064,1098,N/A,108,5
10,N/A,N/A,N/A,1054,1064,N/A,111,2
10,N/A,N/A,N/A,1044,1054,N/A,117,2
13,N/A,N/A,N/A,1031,1044,N/A,123,2
44,N/A,N/A,N/A,987,1031,N/A,127,6
26,N/A,N/A,N/A,961,987,N/A,131,4
17,N/A,N/A,N/A,944,961,N/A,136,3
11,N/A,N/A,N/A,1955,1966,N/A,5,2
15,N/A,N/A,N/A,1940,1955,N/A,11,2
34,N/A,N/A,N/A,1906,1940,N/A,14,5
36,N/A,N/A,N/A,1870,1906,N/A,20,5
34,N/A,N/A,N/A,1836,1870,N/A,26,5
15,N/A,N/A,N/A,1821,1836,N/A,29,2
41,N/A,N/A,N/A,1780,1821,N/A,33,6
9,N/A,N/A,N/A,1771,1780,N/A,39,0
41,N/A,N/A,N/A,1730,1771,N/A,45,6
28,N/A,N/A,N/A,1702,1730,N/A,49,4
29,N/A,N/A,N/A,1673,1702,N/A,55,4
11,N/A,N/A,N/A,1662,1673,N/A,58,1
43,N/A,N/A,N/A,1619,1662,N/A,63,6
6,N/A,N/A,N/A,1613,1619,N/A,69,0
17,N/A,N/A,N/A,1596,1613,N/A,72,3
17,N/A,N/A,N/A,1579,1596,N/A,77,2
9,N/A,N/A,N/A,1570,1579,N/A,82,1
9,N/A,N/A,N/A,1561,1570,N/A,88,1
42,N/A,N/A,N/A,1519,1561,N/A,93,6
25,N/A,N/A,N/A,1494,1519,N/A,97,4
28,N/A,N/A,N/A,1466,1494,N/A,103,4
12,N/A,N/A,N/A,1454,1466,N/A,106,1
14,N/A,N/A,N/A,1440,1454,N/A,112,1
37,N/A,N/A,N/A,1403,1440,N/A,116,5
29,N/A,N/A,N/A,1374,1403,N/A,121,4
10,N/A,N/A,N/A,1364,1374,N/A,125,2
10,N/A,N/A,N/A,1354,1364,N/A,131,2
36,N/A,N/A,N/A,1318,1354,N/A,134,5
27,N/A,N/A,N/A,1291,1318,N/A,139,4
29,N/A,N/A,N/A,1262,1291,N/A,145,4
10,N/A,N/A,N/A,779,789,N/A,3,1
12,N/A,N/A,N/A,767,779,N/A,9,1
8,N/A,N/A,N/A,759,767,N/A,15,1
38,N/A,N/A,N/A,721,759,N/A,19,5
17,N/A,N/A,N/A,704,721,N/A,23,3
16,N/A,N/A,N/A,688,704,N/A,29,3
12,N/A,N/A,N/A,676,688,N/A,33,1
11,N/A,N/A,N/A,665,676,N/A,39,1
42,N/A,N/A,N/A,623,665,N/A,44,6
33,N/A,N/A,N/A,590,623,N/A,49,5
26,N/A,N/A,N/A,564,590,N/A,54,4
31,N/A,N/A,N/A,533,564,N/A,60,4
10,N/A,N/A,N/A,523,533,N/A,64,2
14,N/A,N/A,N/A,509,523,N/A,70,2
43,N/A,N/A,N/A,466,509,N/A,74,6
32,N/A,N/A,N/A,434,466,N/A,79,5
16,N/A,N/A,N/A,418,434,N/A,82,2
13,N/A,N/A,N/A,405,418,N/A,87,1
37,N/A,N/A,N/A,368,405,N/A,91,5
11,N/A,N/A,N/A,357,368,N/A,94,2
42,N/A,N/A,N/A,315,357,N/A,98,6
25,N/A,N/A,N/A,290,315,N/A,102,4
28,N/A,N/A,N/A,262,290,N/A,108,4
10,N/A,N/A,N/A,252,262,N/A,111,1
22,N/A,N/A,N/A,230,252,N/A,114,4
11,N/A,N/A,N/A,219,230,N/A,117,1
44,N/A,N/A,N/A,175,219,N/A,122,6
28,N/A,N/A,N/A,147,175,N/A,126,4
23,N/A,N/A,N/A,124,147,N/A,131,3
42,N/A,N/A,N/A,82,124,N/A,134,6
24,N/A,N/A,N/A,1138,1162,N/A,4,4
21,N/A,N/A,N/A,1117,1138,N/A,9,3
23,N/A,N/A,N/A,1094,1117,N/A,15,3
16,N/A,N/A,N/A,1078,1094,N/A,20,2
11,N/A,N/A,N/A,1067,1078,N/A,26,2
41,N/A,N/A,N/A,1026,1067,N/A,30,6
7,N/A,N/A,N/A,1019,1026,N/A,36,0
42,N/A,N/A,N/A,977,1019,N/A,42,6
23,N/A,N/A,N/A,954,977,N/A,45,3
13,N/A,N/A,N/A,941,954,N/A,49,1
39,N/A,N/A,N/A,902,941,N/A,53,5
17,N/A,N/A,N/A,885,902,N/A,56,2
10,N/A,N/A,N/A,875,885,N/A,61,1
27,N/A,N/A,N/A,848,875,N/A,64,4
27,N/A,N/A,N/A,821,848,N/A,70,4
11,N/A,N/A,N/A,810,821,N/A,73,1
43,N/A,N/A,N/A,767,810,N/A,78,6
33,N/A,N/A,N/A,734,767,N/A,83,5
17,N/A,N/A,N/A,717,734,N/A,87,3
14,N/A,N/A,N/A,703,717,N/A,93,3
16,N/A,N/A,N/A,687,703,N/A,98,2
12,N/A,N/A,N/A,675,687,N/A,103,1
22,N/A,N/A,N/A,653,675,N/A,106,4
15,N/A,N/A,N/A,638,653,N/A,111,3
17,N/A,N/A,N/A,621,638,N/A,117,3
13,N/A,N/A,N/A,608,621,N/A,122,2
9,N/A,N/A,N/A,599,608,N/A,127,1
32,N/A,N/A,N/A,567,599,N/A,130,4
14,N/A,N/A,N/A,553,567,N/A,135,3
21,N/A,N/A,N/A,532,553,N/A,141,3
20,N/A,N/A,N/A,1445,1465,N/A,3,3
14,N/A,N/A,N/A,1431,1445,N/A,7,1
8,N/A,N/A,N/A,1423,1431,N/A,13,1
11,N/A,N/A,N/A,1412,1423,N/A,19,1
28,N/A,N/A,N/A,1384,1412,N/A,22,4
16,N/A,N/A,N/A,1368,1384,N/A,26,2
17,N/A,N/A,N/A,1351,1368,N/A,32,2
14,N/A,N/A,N/A,1337,1351,N/A,37,1
43,N/A,N/A,N/A,1294,1337,N/A,42,6
37,N/A,N/A,N/A,1257,1294,N/A,47,5
35,N/A,N/A,N/A,1222,1257,N/A,53,5
29,N/A,N/A,N/A,1193,1222,N/A,58,4
20,N/A,N/A,N/A,1173,1193,N/A,63,3
20,N/A,N/A,N/A,1153,1173,N/A,69,3
10,N/A,N/A,N/A,1143,1153,N/A,73,1
43,N/A,N/A,N/A,1100,1143,N/A,78,6
38,N/A,N/A,N/A,1062,1100,N/A,83,5
28,N/A,N/A,N/A,1034,1062,N/A,88,4
32,N/A,N/A,N/A,1002,1034,N/A,94,4
31,N/A,N/A,N/A,971,1002,N/A,100,4
30,N/A,N/A,N/A,941,971,N/A,106,4
7,N/A,N/A,N/A,934,941,N/A,109,1
37,N/A,N/A,N/A,897,934,N/A,113,5
11,N/A,N/A,N/A,886,897,N/A,116,2
13,N/A,N/A,N/A,873,886,N/A,122,2
43,N/A,N/A,N/A,830,873,N/A,126,6
17,N/A,N/A,N/A,813,830,N/A,129,3
42,N/A,N/A,N/A,771,813,N/A,132,6
6,N/A,N/A,N/A,765,771,N/A,138,0
41,N/A,N/A,N/A,724,765,N/A,144,6
30,N/A,N/A,N/A,789,819,N/A,3,4
13,N/A,N/A,N/A,776,789,N/A,7,2
39,N/A,N/A,N/A,737,776,N/A,10,5
38,N/A,N/A,N/A,699,737,N/A,16,5
29,N/A,N/A,N/A,670,699,N/A,21,4
32,N/A,N/A,N/A,638,670,N/A,27,4
8,N/A,N/A,N/A,630,638,N/A,30,1
14,N/A,N/A,N/A,616,630,N/A,36,1
43,N/A,N/A,N/A,573,616,N/A,41,6
22,N/A,N/A,N/A,551,573,N/A,44,3
11,N/A,N/A,N/A,540,551,N/A,48,1
27,N/A,N/A,N/A,513,540,N/A,51,4
10,N/A,N/A,N/A,503,513,N/A,54,1
14,N/A,N/A,N/A,489,503,N/A,60,1
42,N/A,N/A,N/A,447,489,N/A,65,6
36,N/A,N/A,N/A,411,447,N/A,70,5
32,N/A,N/A,N/A,379,411,N/A,75,4
7,N/A,N/A,N/A,372,379,N/A,78,1
10,N/A,N/A,N/A,362,372,N/A,84,1
7,N/A,N/A,N/A,355,362,N/A,90,1
26,N/A,N/A,N/A,329,355,N/A,93,4
21,N/A,N/A,N/A,308,329,N/A,98,3
14,N/A,N/A,N/A,294,308,N/A,103,2
41,N/A,N/A,N/A,253,294,N/A,107,6
27,N/A,N/A,N/A,226,253,N/A,111,4
17,N/A,N/A,N/A,209,226,N/A,115,2
38,N/A,N/A,N/A,171,209,N/A,118,5
39,N/A,N/A,N/A,132,171,N/A,124,5
39,N/A,N/A,N/A,93,132,N/A,130,5
19,N/A,N/A,N/A,74,93,N/A,134,3
14,N/A,N/A,N/A,1704,1718,N/A,3,1
39,N/A,N/A,N/A,1665,1704,N/A,7,5
29,N/A,N/A,N/A,1636,1665,N/A,12,4
12,N/A,N/A,N/A,1624,1636,N/A,16,2
13,N/A,N/A,N/A,1611,1624,N/A,21,1
23,N/A,N/A,N/A,1588,1611,N/A,24,4
20,N/A,N/A,N/A,1568,1588,N/A,29,3
13,N/A,N/A,N/A,1555,1568,N/A,33,1
44,N/A,N/A,N/A,1511,1555,N/A,38,6
20,N/A,N/A,N/A,1491,1511,N/A,41,3
13,N/A,N/A,N/A,1478,1491,N/A,45,1
44,N/A,N/A,N/A,1434,1478,N/A,50,6
20,N/A,N/A,N/A,1414,1434,N/A,53,3
42,N/A,N/A,N/A,1372,1414,N/A,56,6
37,N/A,N/A,N/A,1335,1372,N/A,61,5
29,N/A,N/A,N/A,1306,1335,N/A,66,4
10,N/A,N/A,N/A,1296,1306,N/A,70,2
10,N/A,N/A,N/A,1286,1296,N/A,76,2
8,N/A,N/A,N/A,1278,1286,N/A,81,1
13,N/A,N/A,N/A,1265,1278,N/A,87,1
35,N/A,N/A,N/A,1230,1265,N/A,91,5
16,N/A,N/A,N/A,1214,1230,N/A,94,2
15,N/A,N/A,N/A,1199,1214,N/A,100,2
10,N/A,N/A,N/A,1189,1199,N/A,106,2
15,N/A,N/A,N/A,1174,1189,N/A,112,2
9,N/A,N/A,N/A,1165,1174,N/A,117,1
43,N/A,N/A,N/A,1122,1165,N/A,122,6
32,N/A,N/A,N/A,1090,1122,N/A,127,5
18,N/A,N/A,N/A,1072,1090,N/A,131,3
15,N/A,N/A,N/A,1057,1072,N/A,137,3
12,N/A,N/A,N/A,292,304,N/A,4,1
28,N/A,N/A,N/A,264,292,N/A,7,4
10,N/A,N/A,N/A,254,264,N/A,11,2
33,N/A,N/A,N/A,221,254,N/A,14,5
18,N/A,N/A,N/A,203,221,N/A,18,3
41,N/A,N/A,N/A,162,203,N/A,21,6
9,N/A,N/A,N/A,153,162,N/A,27,0
19,N/A,N/A,N/A,134,153,N/A,30,3
15,N/A,N/A,N/A,119,134,N/A,36,3
42,N/A,N/A,N/A,77,119,N/A,39,6
32,N/A,N/A,N/A,45,77,N/A,44,5
38,N/A,N/A,N/A,7,45,N/A,50,5
38,N/A,N/A,N/A,-31,7,N/A,56,5
24,N/A,N/A,N/A,1878,1902,N/A,5,4
27,N/A,N/A,N/A,1851,1878,N/A,11,4
32,N/A,N/A,N/A,1819,1851,N/A,17,4
28,N/A,N/A,N/A,1791,1819,N/A,23,4
14,N/A,N/A,N/A,1777,1791,N/A,27,2
14,N/A,N/A,N/A,1763,1777,N/A,33,2
41,N/A,N/A,N/A,1722,1763,N/A,37,6
18,N/A,N/A,N/A,1704,1722,N/A,40,3
16,N/A,N/A,N/A,1688,1704,N/A,45,2
9,N/A,N/A,N/A,1679,1688,N/A,50,1
14,N/A,N/A,N/A,1665,1679,N/A,56,1
43,N/A,N/A,N/A,1622,1665,N/A,61,6
31,N/A,N/A,N/A,1591,1622,N/A,65,4
12,N/A,N/A,N/A,1579,1591,N/A,68,1
33,N/A,N/A,N/A,1546,1579,N/A,72,5
25,N/A,N/A,N/A,1521,1546,N/A,77,4
8,N/A,N/A,N/A,1513,1521,N/A,80,1
44,N/A,N/A,N/A,1469,1513,N/A,85,6
7,N/A,N/A,N/A,1462,1469,N/A,91,0
42,N/A,N/A,N/A,1420,1462,N/A,97,6
35,N/A,N/A,N/A,1385,1420,N/A,102,5
17,N/A,N/A,N/A,1368,1385,N/A,105,2
43,N/A,N/A,N/A,1325,1368,N/A,109,6
39,N/A,N/A,N/A,1286,1325,N/A,114,5
21,N/A,N/A,N/A,1265,1286,N/A,118,3
7,N/A,N/A,N/A,1258,1265,N/A,122,1
41,N/A,N/A,N/A,1217,1258,N/A,127,6
23,N/A,N/A,N/A,1194,1217,N/A,130,3
41,N/A,N/A,N/A,1153,1194,N/A,133,6
8,N/A,N/A,N/A,1145,1153,N/A,139,0
27,N/A,N/A,N/A,1659,1686,N/A,3,4
12,N/A,N/A,N/A,1647,1659,N/A,6,1
43,N/A,N/A,N/A,1604,1647,N/A,11,6
39,N/A,N/A,N/A,1565,1604,N/A,16,5
22,N/A,N/A,N/A,1543,1565,N/A,21,4
8,N/A,N/A,N/A,1535,1543,N/A,24,1
41,N/A,N/A,N/A,1494,1535,N/A,29,6
21,N/A,N/A,N/A,1473,1494,N/A,32,3
12,N/A,N/A,N/A,1461,1473,N/A,37,2
11,N/A,N/A,N/A,1450,1461,N/A,42,1
43,N/A,N/A,N/A,1407,1450,N/A,47,6
9,N/A,N/A,N/A,1398,1407,N/A,53,0
17,N/A,N/A,N/A,1381,1398,N/A,56,3
21,N/A,N/A,N/A,1360,1381,N/A,62,3
41,N/A,N/A,N/A,1319,1360,N/A,65,6
29,N/A,N/A,N/A,1290,1319,N/A,69,4
17,N/A,N/A,N/A,1273,1290,N/A,73,2
13,N/A,N/A,N/A,1260,1273,N/A,78,1
14,N/A,N/A,N/A,1246,1260,N/A,84,1
32,N/A,N/A,N/A,1214,1246,N/A,88,5
34,N/A,N/A,N/A,1180,1214,N/A,94,5
13,N/A,N/A,N/A,1167,1180,N/A,97,2
41,N/A,N/A,N/A,1126,1167,N/A,101,6
20,N/A,N/A,N/A,1106,1126,N/A,104,3
19,N/A,N/A,N/A,1087,1106,N/A,110,3
7,N/A,N/A,N/A,1080,1087,N/A,114,1
42,N/A,N/A,N/A,1038,1080,N/A,119,6
8,N/A,N/A,N/A,1030,1038,N/A,125,0
20,N/A,N/A,N/A,1010,1030,N/A,128,3
15,N/A,N/A,N/A,995,1010,N/A,134,3
16,N/A,N/A,N/A,993,1009,N/A,4,2
33,N/A,N/A,N/A,960,993,N/A,7,5
16,N/A,N/A,N/A,944,960,N/A,10,2
11,N/A,N/A,N/A,933,944,N/A,15,1
39,N/A,N/A,N/A,894,933,N/A,19,5
12,N/A,N/A,N/A,882,894,N/A,22,2
10,N/A,N/A,N/A,872,882,N/A,27,1
42,N/A,N/A,N/A,830,872,N/A,32,6
8,N/A,N/A,N/A,822,830,N/A,38,0
17,N/A,N/A,N/A,805,822,N/A,41,3
9,N/A,N/A,N/A,796,805,N/A,45,1
23,N/A,N/A,N/A,773,796,N/A,48,4
15,N/A,N/A,N/A,758,773,N/A,52,2
7,N/A,N/A,N/A,751,758,N/A,57,1
9,N/A,N/A,N/A,742,751,N/A,63,1
43,N/A,N/A,N/A,699,742,N/A,68,6
9,N/A,N/A,N/A,690,699,N/A,74,0
29,N/A,N/A,N/A,661,690,N/A,78,4
16,N/A,N/A,N/A,645,661,N/A,82,2
35,N/A,N/A,N/A,610,645,N/A,85,5
23,N/A,N/A,N/A,587,610,N/A,89,3
16,N/A,N/A,N/A,571,587,N/A,94,2
17,N/A,N/A,N/A,554,571,N/A,100,2
44,N/A,N/A,N/A,510,554,N/A,104,6
27,N/A,N/A,N/A,483,510,N/A,108,4
15,N/A,N/A,N/A,468,483,N/A,113,3
43,N/A,N/A,N/A,425,468,N/A,116,6
32,N/A,N/A,N/A,393,425,N/A,120,4
29,N/A,N/A,N/A,364,393,N/A,126,4
7,N/A,N/A,N/A,357,364,N/A,129,1
14,N/A,N/A,N/A,1271,1285,N/A,6,1
44,N/A,N/A,N/A,1227,1271,N/A,11,6
29,N/A,N/A,N/A,1198,1227,N/A,15,4
29,N/A,N/A,N/A,1169,1198,N/A,21,4
10,N/A,N/A,N/A,1159,1169,N/A,24,1
38,N/A,N/A,N/A,1121,1159,N/A,28,5
23,N/A,N/A,N/A,1098,1121,N/A,33,4
15,N/A,N/A,N/A,1083,1098,N/A,38,3
8,N/A,N/A,N/A,1075,1083,N/A,42,1
12,N/A,N/A,N/A,1063,1075,N/A,48,1
24,N/A,N/A,N/A,1039,1063,N/A,51,4
29,N/A,N/A,N/A,1010,1039,N/A,57,4
14,N/A,N/A,N/A,996,1010,N/A,61,2
9,N/A,N/A,N/A,987,996,N/A,66,1
23,N/A,N/A,N/A,964,987,N/A,69,4
8,N/A,N/A,N/A,956,964,N/A,72,1
8,N/A,N/A,N/A,948,956,N/A,78,1
41,N/A,N/A,N/A,907,948,N/A,83,6
32,N/A,N/A,N/A,875,907,N/A,88,5
36,N/A,N/A,N/A,839,875,N/A,94,5
34,N/A,N/A,N/A,805,839,N/A,100,5
23,N/A,N/A,N/A,782,805,N/A,104,3
44,N/A,N/A,N/A,738,782,N/A,107,6
7,N/A,N/A,N/A,731,738,N/A,113,0
16,N/A,N/A,N/A,715,731,N/A,116,3
18,N/A,N/A,N/A,697,715,N/A,122,3
15,N/A,N/A,N/A,682,697,N/A,127,2
33,N/A,N/A,N/A,649,682,N/A,130,5
36,N/A,N/A,N/A,613,649,N/A,136,5
27,N/A,N/A,N/A,586,613,N/A,141,4
12,N/A,N/A,N/A,834,846,N/A,4,2
32,N/A,N/A,N/A,802,834,N/A,7,5
15,N/A,N/A,N/A,787,802,N/A,10,2
14,N/A,N/A,N/A,773,787,N/A,16,2
35,N/A,N/A,N/A,738,773,N/A,19,5
37,N/A,N/A,N/A,701,738,N/A,25,5
23,N/A,N/A,N/A,678,701,N/A,29,3
13,N/A,N/A,N/A,665,678,N/A,34,2
14,N/A,N/A,N/A,651,665,N/A,40,2
42,N/A,N/A,N/A,609,651,N/A,44,6
26,N/A,N/A,N/A,583,609,N/A,48,4
19,N/A,N/A,N/A,564,583,N/A,53,3
8,N/A,N/A,N/A,556,564,N/A,57,1
43,N/A,N/A,N/A,513,556,N/A,62,6
